# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR fffff6ff8f377cb8
# CUDA_DEVICE 0 GeForce GTX 460
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,local_load,local_store,gld_request,gst_request,l2_subp0_write_sector_misses,fb_subp0_read_sectors,fb_subp0_write_sectors,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,l2_subp1_write_sector_misses,fb_subp1_read_sectors,fb_subp1_write_sectors,branch,l1_local_load_miss,l1_local_store_hit,l2_subp0_read_sector_misses,divergent_branch,l1_local_store_miss,l1_global_load_hit,l2_subp1_read_sector_misses,inst_executed,l1_global_load_miss,l2_subp0_write_sector_queries,warps_launched,threads_launched,uncached_global_load_transaction,l2_subp1_write_sector_queries,active_warps,global_store_transaction,l2_subp0_read_sector_queries,active_cycles,l1_shared_bank_conflict,l2_subp1_read_sector_queries,tex0_cache_sector_queries,tex0_cache_sector_misses,inst_issued1_0,inst_issued2_0,tex1_cache_sector_queries,inst_issued1_1,inst_issued2_1,tex1_cache_sector_misses
120745230e0e3d60,_Z8gpu_mm_aPfS_ii,107.04,116,1,31,31,16,16,1,3072,3072,12,0,-1,,0,0,0,3312,1104,15376,16516,15376,36432,19872,138,0,15376,16520,15376,1096,0,0,16532,0,0,1447,16532,119464,5152,21768,1104,35328,0,15376,3395265,2208,71780,75096,0,72428,0,0,40194,11008,0,40448,11088,0
120745230e135b60,_Z10gpu_dpotrfPfS_ii,9.6,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,111,12,344,88,1,0,12,32,12,272,0,0,115,8,0,0,68,2048,16,144,8,256,0,36,45238,72,32,5491,9,32,0,0,928,60,0,928,60,0
120745230e16f3c0,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
120745230e1713c0,_Z9gpu_inv_lPfS_ii,30.048,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,104,173,104,0,0,1,0,164,26,164,151,0,0,176,0,0,226,174,1892,46,80,1,16,0,168,20368,136,92,20357,0,92,0,0,760,568,0,760,568,0
120745230e1b2500,_Z8gpu_mm_rPfS_S_ii,6.272,16,1,30,1,16,16,1,3072,3072,12,0,-1,,0,0,0,120,40,480,728,480,1320,720,5,0,480,712,480,40,0,0,716,0,0,32,752,4040,168,472,40,1280,0,480,108724,80,2032,3359,0,2032,0,0,1478,360,0,1476,360,0
120745230e1ebb00,_Z8gpu_mm_aPfS_ii,99.552,109,1,30,30,16,16,1,3072,3072,12,0,-1,,0,0,0,3096,1032,14400,14888,14400,34056,18576,129,0,14400,14888,14400,1032,0,0,14892,0,0,1828,14888,112488,4380,19824,1024,32768,0,14400,3164642,2064,60184,70053,0,61664,0,0,37734,10368,0,37750,10368,0
120745230e23bb60,_Z10gpu_dpotrfPfS_ii,9.6,20,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,107,12,344,88,1,0,12,92,12,272,0,0,103,8,0,0,88,2048,16,144,8,256,0,36,45184,72,32,5489,9,32,0,0,977,68,0,977,68,0
120745230e276200,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
120745230e278ae0,_Z9gpu_inv_lPfS_ii,29.856,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,104,195,104,0,0,1,0,164,171,164,151,0,0,167,0,0,226,171,1892,46,0,1,16,0,168,20336,136,92,20319,0,92,0,0,0,0,0,0,0,0
120745230e2b8400,_Z8gpu_mm_rPfS_S_ii,6.464,17,1,29,1,16,16,1,3072,3072,12,0,-1,,0,0,0,120,40,464,704,464,1320,720,5,0,464,716,464,40,0,0,724,0,0,32,696,4040,168,416,40,1280,0,464,112991,80,1968,3501,0,1968,0,0,1489,360,0,1498,360,0
120745230e2f1ae0,_Z8gpu_mm_aPfS_ii,94.016,103,1,29,29,16,16,1,3072,3072,12,0,-1,,0,0,0,2904,968,13456,14384,13456,31680,17280,120,0,13456,14396,13456,968,0,0,14380,0,0,1152,14408,105512,4402,21048,960,30720,0,13456,2939781,1920,62448,66213,0,62544,0,0,35415,9728,0,35215,9648,0
120745230e341160,_Z10gpu_dpotrfPfS_ii,9.568,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,99,12,344,88,1,0,12,64,12,272,0,0,91,8,0,0,92,2048,16,144,8,256,0,36,45264,72,32,5514,9,32,0,0,928,60,0,928,60,0
120745230e37bba0,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
120745230e37dcc0,_Z9gpu_inv_lPfS_ii,30.048,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,100,179,100,0,0,1,0,164,167,164,151,0,0,167,0,0,226,167,1892,46,64,1,16,0,168,20358,136,92,20322,0,92,0,0,760,568,0,760,568,0
120745230e3bd240,_Z8gpu_mm_rPfS_S_ii,6.592,16,1,28,1,16,16,1,3072,3072,12,0,-1,,0,0,0,120,40,448,708,448,1320,720,5,0,448,712,448,40,0,0,704,0,0,32,688,4040,168,832,40,1280,0,448,114339,80,1904,3622,0,1904,0,0,1510,360,0,1484,360,0
120745230e3f7320,_Z8gpu_mm_aPfS_ii,87.104,97,1,28,28,16,16,1,3072,3072,12,0,-1,,0,0,0,2688,896,12544,12904,12544,29568,16128,112,0,12544,12900,12544,896,0,0,12928,0,0,1626,12884,97664,3735,17744,896,28672,0,12544,2732922,1792,52624,60989,0,52516,0,0,32827,9008,0,32803,9008,0
120745230e4444e0,_Z10gpu_dpotrfPfS_ii,9.696,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,99,12,344,88,1,0,12,88,12,272,0,0,115,8,0,0,64,2048,16,0,8,256,0,36,45256,72,32,5479,9,32,0,0,977,68,0,977,68,0
120745230e47ec40,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230e480c80,_Z9gpu_inv_lPfS_ii,29.92,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,187,102,0,0,1,0,165,167,165,151,0,0,187,0,0,226,191,1892,46,16,1,16,0,168,20328,136,92,20332,0,92,0,0,0,0,0,0,0,0
120745230e4c0a80,_Z8gpu_mm_rPfS_S_ii,5.92,16,1,27,1,16,16,1,3072,3072,12,0,-1,,0,0,0,96,32,432,564,432,1056,576,4,0,432,584,432,32,0,0,576,0,0,24,584,3232,136,552,32,1024,0,432,76840,64,1840,2927,0,1840,0,0,1158,288,0,1163,288,0
120745230e4f9b80,_Z8gpu_mm_aPfS_ii,82.048,92,1,27,27,16,16,1,3072,3072,12,0,-1,,0,0,0,2520,840,11664,12028,11664,27456,14976,104,0,11664,11972,11664,832,0,0,12020,0,0,1204,12036,90688,3843,11784,832,26624,0,11664,2585582,1664,53416,56900,0,54092,0,0,30775,8448,0,30550,8368,0
120745230e5732e0,_Z10gpu_dpotrfPfS_ii,9.696,20,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,79,12,344,88,1,0,12,72,12,272,0,0,99,8,0,0,92,2048,16,0,8,256,0,36,45230,72,32,5759,9,32,0,0,928,60,0,928,60,0
120745230e5adac0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230e5afc00,_Z9gpu_inv_lPfS_ii,29.888,40,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,167,102,0,0,1,0,164,175,164,151,0,0,167,0,0,226,191,1892,46,320,1,16,0,168,20329,136,92,20461,0,92,0,0,760,568,0,760,568,0
120745230e5ef120,_Z8gpu_mm_rPfS_S_ii,5.824,15,1,26,1,16,16,1,3072,3072,12,0,-1,,0,0,0,96,32,416,584,416,1056,576,4,0,416,584,416,32,0,0,555,0,0,24,572,3232,136,704,32,1024,0,416,80335,64,1776,3246,0,1776,0,0,1160,288,0,1159,288,0
120745230e628280,_Z8gpu_mm_aPfS_ii,75.584,85,1,26,26,16,16,1,3072,3072,12,0,-1,,0,0,0,2304,768,10816,10104,10816,25608,13968,97,0,10816,10236,10816,776,0,0,10104,0,0,1347,10244,84584,3253,17112,776,24832,0,10816,2370795,1552,45288,52946,0,45996,0,0,28399,7808,0,28374,7808,0
120745230e678520,_Z10gpu_dpotrfPfS_ii,9.536,20,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,79,12,344,88,1,0,12,96,12,272,0,0,115,8,0,0,92,2048,16,0,8,256,0,36,45160,72,32,5765,9,32,0,0,977,68,0,977,68,0
120745230e6b20a0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230e6b4100,_Z9gpu_inv_lPfS_ii,30.144,40,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,180,102,0,0,1,0,164,178,164,151,0,0,168,0,0,226,190,1892,46,336,1,16,0,168,20305,136,92,20393,0,92,0,0,0,0,0,0,0,0
120745230e6f36c0,_Z8gpu_mm_rPfS_S_ii,5.792,16,1,25,1,16,16,1,3072,3072,12,0,-1,,0,0,0,96,32,400,552,400,1056,576,4,0,400,596,400,32,0,0,584,0,0,24,584,3232,136,384,32,1024,0,400,75857,64,1712,3499,0,1712,0,0,1159,288,0,1162,288,0
120745230e72d660,_Z8gpu_mm_aPfS_ii,70.56,80,1,25,25,16,16,1,3072,3072,12,0,-1,,0,0,0,2136,712,10000,9608,10000,23760,12960,90,0,10000,9808,10000,720,0,0,9636,0,0,1106,9808,78480,3292,14568,720,23040,0,10000,2200326,1440,45684,49542,0,46116,0,0,26327,7248,0,26364,7248,0
120745230e776c80,_Z10gpu_dpotrfPfS_ii,9.568,20,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,91,12,344,88,1,0,12,68,12,272,0,0,91,8,0,0,68,2048,16,144,8,256,0,36,45262,72,32,5758,9,32,0,0,928,60,0,928,60,0
120745230e7b0400,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230e7b23a0,_Z9gpu_inv_lPfS_ii,30.016,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,170,102,0,0,1,0,167,196,167,151,0,0,194,0,0,226,196,1892,46,0,1,16,0,168,20344,136,92,20525,0,92,0,0,760,568,0,760,568,0
120745230e7f21a0,_Z8gpu_mm_rPfS_S_ii,5.952,16,1,24,1,16,16,1,3072,3072,12,0,-1,,0,0,0,96,32,384,536,384,1056,576,4,0,384,496,384,32,0,0,532,0,0,24,524,3232,136,768,32,1024,0,384,80031,64,1648,3489,0,1648,0,0,1161,288,0,1166,288,0
120745230e82c380,_Z8gpu_mm_aPfS_ii,64.8,75,1,24,24,16,16,1,3072,3072,12,0,-1,,0,0,0,1992,664,9216,7590,9216,21648,11808,82,0,9216,7840,9216,664,0,0,7624,0,0,1103,7844,72376,2854,13952,664,21248,0,9216,2010843,1312,38628,45509,0,38844,0,0,24008,6608,0,24291,6688,0
120745230e873e20,_Z10gpu_dpotrfPfS_ii,9.536,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,71,12,344,88,1,0,12,56,12,272,0,0,87,8,0,0,76,2048,16,144,8,256,0,36,45024,72,32,5758,9,32,0,0,977,68,0,977,68,0
120745230e8adf60,memcpyHtoD,0.928,4,,,,,,,,,,0,0,1024,0
120745230e8aff60,_Z9gpu_inv_lPfS_ii,29.952,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,100,167,100,0,0,1,0,164,187,164,151,0,0,171,0,0,226,167,1892,46,128,1,16,0,168,20369,136,92,20538,0,92,0,0,0,0,0,0,0,0
120745230e8ef080,_Z8gpu_mm_rPfS_S_ii,5.664,15,1,23,1,16,16,1,3072,3072,12,0,-1,,0,0,0,96,32,368,424,368,1056,576,4,0,368,388,368,32,0,0,416,0,0,18,388,3232,141,424,32,1024,0,368,77350,64,1604,3192,0,1624,0,0,1173,288,0,1186,288,0
120745230e929280,_Z8gpu_mm_aPfS_ii,60.096,70,1,23,23,16,16,1,3072,3072,12,0,-1,,0,0,0,1824,608,8464,7244,8464,20064,10944,76,0,8464,7424,8464,600,0,0,7484,0,0,854,7484,66272,2882,12768,608,19456,0,8464,1873121,1216,39072,41908,0,39200,0,0,21998,6048,0,22312,6128,0
120745230e970400,_Z10gpu_dpotrfPfS_ii,9.568,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,35,12,344,88,1,0,12,56,12,272,0,0,95,8,0,0,52,2048,16,112,8,256,0,36,47306,72,32,5733,9,32,0,0,928,60,0,928,60,0
120745230e9a98e0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230e9ab880,_Z9gpu_inv_lPfS_ii,30.08,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,115,102,0,0,1,0,166,167,166,151,0,0,167,0,0,226,167,1892,46,0,1,16,0,168,20472,136,92,20341,0,92,0,0,760,568,0,760,568,0
120745230e9eaa80,_Z8gpu_mm_rPfS_S_ii,5.664,16,1,22,1,16,16,1,3072,3072,12,0,-1,,0,0,0,96,32,352,396,352,1056,576,4,0,352,428,352,32,0,0,416,0,0,20,400,3232,142,704,32,1024,0,352,77674,64,1528,2943,0,1532,0,0,1169,288,0,1175,288,0
120745230ea25be0,_Z8gpu_mm_aPfS_ii,54.944,65,1,22,22,16,16,1,3072,3072,12,0,-1,,0,0,0,1656,552,7744,4592,7744,18216,9936,69,0,7744,4488,7744,552,0,0,4560,0,0,896,4484,60168,2430,13088,552,17664,0,7744,1679522,1104,32772,38001,0,32940,0,0,20203,5568,0,20235,5568,0
120745230ea6aea0,_Z10gpu_dpotrfPfS_ii,9.536,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,91,12,344,88,1,0,12,56,12,272,0,0,67,8,0,0,60,2048,16,0,8,256,0,36,44854,72,32,5444,9,32,0,0,977,68,0,977,68,0
120745230eaa4360,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230eaa62c0,_Z9gpu_inv_lPfS_ii,29.952,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,176,102,0,0,1,0,157,190,157,151,0,0,176,0,0,226,170,1892,46,224,1,16,0,168,20361,136,92,20326,0,92,0,0,0,0,0,0,0,0
120745230eae8600,_Z8gpu_mm_rPfS_S_ii,5.664,16,1,21,1,16,16,1,3072,3072,12,0,-1,,0,0,0,96,32,336,352,336,1056,576,4,0,336,356,336,32,0,0,376,0,0,23,344,3232,138,384,32,1024,0,336,76595,64,1504,2897,0,1504,0,0,1168,288,0,1169,288,0
120745230eb22bc0,_Z8gpu_mm_aPfS_ii,50.368,61,1,21,21,16,16,1,3072,3072,12,0,-1,,0,0,0,1512,504,7056,3684,7056,16632,9072,63,0,7056,3600,7056,504,0,0,3728,0,0,653,3620,54936,2353,11968,504,16128,0,7056,1540572,1008,32672,34624,0,32536,0,0,18441,5088,0,18435,5088,0
120745230eb66d00,_Z10gpu_dpotrfPfS_ii,9.408,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,51,12,344,88,1,0,12,36,12,272,0,0,63,8,0,0,36,2048,16,144,8,256,0,36,44384,72,32,5383,9,32,0,0,928,60,0,928,60,0
120745230eba0e60,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
120745230eba2e40,_Z9gpu_inv_lPfS_ii,29.888,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,95,166,95,0,0,1,0,164,180,164,151,0,0,178,0,0,226,180,1892,46,0,1,16,0,168,20296,136,92,20321,0,92,0,0,760,568,0,760,568,0
120745230ebe39a0,_Z8gpu_mm_rPfS_S_ii,5.76,16,1,20,1,16,16,1,3072,3072,12,0,-1,,0,0,0,96,32,320,364,320,1056,576,4,0,320,332,320,32,0,0,360,0,0,16,356,3232,143,640,32,1024,0,320,77461,64,1440,2923,0,1440,0,0,1211,288,0,1210,288,0
120745230ec29900,_Z8gpu_mm_aPfS_ii,47.936,89,1,20,20,16,16,1,3072,3072,12,0,-1,,0,0,0,1368,456,6405,6979,6405,15048,8208,57,0,6400,2412,6400,464,0,0,2332,0,0,803,2372,49704,1981,9464,464,14848,0,6400,1415139,928,27892,31329,0,27760,0,0,16997,4688,0,16697,4608,0
120745230ec78160,_Z10gpu_dpotrfPfS_ii,10.528,51,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,15,147,15,344,88,1,0,12,60,12,272,0,0,103,8,0,0,60,2048,16,144,8,256,0,36,45104,72,32,5476,9,32,0,0,977,68,0,977,68,0
120745230ecbc9a0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230ecbd5e0,_Z9gpu_inv_lPfS_ii,30.144,65,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,104,188,104,0,0,1,0,162,198,162,151,0,0,168,0,0,226,170,1892,46,144,1,16,0,168,20392,136,92,20333,0,92,0,0,0,0,0,0,0,0
120745230ed01720,_Z8gpu_mm_rPfS_S_ii,5.28,15,1,19,1,16,16,1,3072,3072,12,0,-1,,0,0,0,72,24,304,536,304,792,432,3,0,304,316,304,24,0,0,320,0,0,16,320,2424,104,608,24,768,0,304,50793,48,1328,2226,0,1328,0,0,880,216,0,880,216,0
120745230ed3b200,_Z8gpu_mm_aPfS_ii,42.08,55,1,19,19,16,16,1,3072,3072,12,0,-1,,0,0,0,1248,416,5776,6236,5776,13728,7488,52,0,5776,2084,5776,416,0,0,2052,0,0,603,2092,45344,1882,9472,416,13312,0,5776,1263999,832,27092,28737,0,26908,0,0,15227,4208,0,15220,4208,0
120745230ed883e0,_Z10gpu_dpotrfPfS_ii,10.496,51,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,143,12,344,88,1,0,12,72,12,272,0,0,103,8,0,0,88,2048,16,144,8,256,0,36,45078,72,32,5471,9,32,0,0,928,60,0,928,60,0
120745230edce600,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230edcf220,_Z9gpu_inv_lPfS_ii,30.432,66,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,99,229,99,0,0,1,0,166,168,166,151,0,0,166,0,0,226,172,1892,46,8,1,16,0,168,20418,136,92,20351,0,92,0,0,760,568,0,760,568,0
120745230ee137e0,_Z8gpu_mm_rPfS_S_ii,7.232,18,1,18,1,16,16,1,3072,3072,12,0,-1,,0,0,0,72,24,293,617,293,792,432,3,0,288,336,288,24,0,0,316,0,0,16,312,2424,104,320,24,768,0,288,50967,48,1264,2347,0,1264,0,0,878,216,0,885,216,0
120745230ee58a00,_Z8gpu_mm_aPfS_ii,38.976,80,1,18,18,16,16,1,3072,3072,12,0,-1,,0,0,0,1128,376,5184,5551,5184,12144,6624,46,0,5184,932,5184,368,0,0,1044,0,0,568,936,40112,1617,5864,368,11776,0,5184,1127071,736,22680,25438,0,22628,0,0,13763,3808,0,13749,3808,0
120745230ee9c140,_Z10gpu_dpotrfPfS_ii,9.76,20,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,132,12,344,88,1,0,12,84,12,272,0,0,80,8,0,0,48,2048,16,144,8,256,0,36,44094,72,32,5343,9,32,0,0,977,68,0,977,68,0
120745230eee28c0,memcpyHtoD,0.928,4,,,,,,,,,,0,0,1024,0
120745230eee3500,_Z9gpu_inv_lPfS_ii,30.112,65,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,100,199,100,0,0,1,0,167,167,167,151,0,0,167,0,0,226,195,1892,46,80,1,16,0,168,20327,136,92,20450,0,92,0,0,0,0,0,0,0,0
120745230ef247e0,_Z8gpu_mm_rPfS_S_ii,5.312,15,1,17,1,16,16,1,3072,3072,12,0,-1,,0,0,0,72,24,272,484,272,792,432,3,0,272,288,272,24,0,0,280,0,0,12,288,2424,107,288,24,768,0,272,51325,48,1232,2365,0,1232,0,0,906,216,0,904,216,0
120745230ef69580,_Z8gpu_mm_aPfS_ii,35.456,76,1,17,17,16,16,1,3072,3072,12,0,-1,,0,0,0,1008,336,4624,5135,4624,11088,6048,42,0,4624,452,4624,336,0,0,488,0,0,359,464,35752,1654,5336,336,10752,0,4624,1033260,672,22152,23029,0,21952,0,0,12363,3408,0,12290,3408,0
120745230efaafa0,_Z10gpu_dpotrfPfS_ii,9.76,20,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,136,12,344,88,1,0,12,72,12,272,0,0,48,8,0,0,56,2048,16,144,8,256,0,36,44112,72,32,5344,9,32,0,0,928,60,0,928,60,0
120745230efe9360,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
120745230efeba00,_Z9gpu_inv_lPfS_ii,30.144,40,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,104,183,104,0,0,1,0,162,171,162,151,0,0,191,0,0,226,167,1892,46,0,1,16,0,168,20340,136,92,20328,0,92,0,0,760,568,0,760,568,0
120745230f02bba0,_Z8gpu_mm_rPfS_S_ii,4.896,15,1,16,1,16,16,1,3072,3072,12,0,-1,,0,0,0,72,24,256,300,256,792,432,3,0,256,292,256,24,0,0,288,0,0,10,264,2424,110,512,24,768,0,256,51519,48,1164,2355,0,1164,0,0,937,216,0,928,216,0
120745230f064720,_Z8gpu_mm_aPfS_ii,30.688,40,1,16,16,16,16,1,3072,3072,12,0,-1,,0,0,0,888,296,4096,252,4096,9768,5328,37,0,4096,200,4096,296,0,0,224,0,0,451,196,32264,1375,4096,296,9472,0,4096,900241,592,18912,20692,0,18832,0,0,10887,3008,0,10876,3008,0
120745230f0a35c0,_Z10gpu_dpotrfPfS_ii,9.44,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,52,12,344,88,1,0,12,32,12,272,0,0,32,8,0,0,44,2048,16,144,8,256,0,36,43494,72,32,5274,9,32,0,0,977,68,0,977,68,0
120745230f0ddd00,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230f0e0580,_Z9gpu_inv_lPfS_ii,29.92,40,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,184,102,0,0,1,0,166,170,166,151,0,0,72,0,0,226,170,1892,46,296,1,16,0,168,20380,136,92,20354,0,92,0,0,0,0,0,0,0,0
120745230f11fc00,_Z8gpu_mm_rPfS_S_ii,4.864,15,1,15,1,16,16,1,3072,3072,12,0,-1,,0,0,0,72,24,240,256,240,792,432,3,0,240,248,240,24,0,0,224,0,0,16,228,2424,104,256,24,768,0,240,50695,48,1072,2299,0,1072,0,0,911,216,0,909,216,0
120745230f1586e0,_Z8gpu_mm_aPfS_ii,27.616,38,1,15,15,16,16,1,3072,3072,12,0,-1,,0,0,0,792,264,3600,132,3600,8712,4752,33,0,3600,148,3600,256,0,0,0,0,0,276,144,27904,1213,3840,264,8448,0,3600,791781,512,17476,18709,0,17228,0,0,9737,2688,0,9721,2688,0
120745230f1975e0,_Z10gpu_dpotrfPfS_ii,9.28,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,40,12,344,88,1,0,12,0,12,272,0,0,0,8,0,0,0,2048,16,0,8,256,0,36,47392,72,32,5273,9,32,0,0,928,60,0,928,60,0
120745230f1d1aa0,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
120745230f1d3bc0,_Z9gpu_inv_lPfS_ii,29.888,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,103,166,103,0,0,1,0,164,28,164,151,0,0,190,0,0,226,28,1892,46,0,1,16,0,168,20523,136,92,20410,0,92,0,0,760,568,0,760,568,0
120745230f212ce0,_Z8gpu_mm_rPfS_S_ii,4.896,14,1,14,1,16,16,1,3072,3072,12,0,-1,,0,0,0,72,24,224,256,224,792,432,3,0,224,224,224,24,0,0,252,0,0,16,224,2424,104,448,24,768,0,224,58952,48,1008,2360,0,1008,0,0,925,216,0,922,216,0
120745230f24fb80,_Z8gpu_mm_aPfS_ii,23.712,34,1,14,14,16,16,1,3072,3072,12,0,-1,,0,0,0,672,224,3136,132,3136,7392,4032,28,0,3136,112,3136,224,0,0,132,0,0,343,120,24416,1028,3584,224,7168,0,3136,691599,448,13684,15811,0,13812,0,0,8244,2288,0,8234,2288,0
120745230f28d0a0,_Z10gpu_dpotrfPfS_ii,9.28,18,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,60,12,344,88,1,0,12,40,12,272,0,0,52,8,0,0,59,2048,16,144,8,256,0,36,45618,72,32,5274,9,32,0,0,977,68,0,977,68,0
120745230f2c74e0,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
120745230f2c9460,_Z9gpu_inv_lPfS_ii,30.016,40,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,187,102,0,0,1,0,164,167,164,151,0,0,171,0,0,226,171,1892,46,112,1,16,0,168,20401,136,92,20319,0,92,0,0,0,0,0,0,0,0
120745230f308fe0,_Z8gpu_mm_rPfS_S_ii,4.736,15,1,13,1,16,16,1,3072,3072,12,0,-1,,0,0,0,72,24,208,224,208,792,432,3,0,208,222,208,24,0,0,200,0,0,16,200,2424,104,256,24,768,0,208,65344,48,944,2312,0,944,0,0,914,216,0,912,216,0
120745230f341a80,_Z8gpu_mm_aPfS_ii,21.44,31,1,13,13,16,16,1,3072,3072,12,0,-1,,0,0,0,576,192,2704,112,2704,6336,3456,24,0,2704,112,2704,200,0,0,108,0,0,253,112,20928,924,4864,200,6400,0,2704,614782,400,13084,14169,0,13116,0,0,7357,2048,0,7083,1968,0
120745230f37e580,_Z10gpu_dpotrfPfS_ii,9.312,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,44,12,344,88,1,0,12,60,12,272,0,0,56,8,0,0,32,2048,16,144,8,256,0,36,47416,72,32,5272,9,32,0,0,928,60,0,928,60,0
120745230f4c5720,memcpyHtoD,0.928,4,,,,,,,,,,0,0,1024,0
120745230f4c92a0,_Z9gpu_inv_lPfS_ii,29.92,41,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,187,102,0,0,1,0,164,195,164,151,0,0,171,0,0,226,179,1892,46,336,1,16,0,168,20732,136,92,20324,0,92,0,0,760,568,0,760,568,0
120745230f50a6a0,_Z8gpu_mm_rPfS_S_ii,4.896,15,1,12,1,16,16,1,3072,3072,12,0,-1,,0,0,0,72,24,192,224,192,792,432,3,0,192,220,192,24,0,0,200,0,0,16,224,2424,104,256,24,768,0,192,59855,48,880,2422,0,880,0,0,936,216,0,936,216,0
120745230f543cc0,_Z8gpu_mm_aPfS_ii,18.464,28,1,12,12,16,16,1,3072,3072,12,0,-1,,0,0,0,504,168,2304,96,2304,5544,3024,21,0,2304,92,2304,168,0,0,96,0,0,274,92,18312,736,3088,168,5376,0,2304,511402,336,10120,11564,0,10252,0,0,6209,1728,0,6222,1728,0
120745230f5805c0,_Z10gpu_dpotrfPfS_ii,9.312,18,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,60,12,344,88,1,0,12,64,12,272,0,0,60,8,0,0,32,2048,16,144,8,256,0,36,47304,72,32,5271,9,32,0,0,977,68,0,977,68,0
120745230f5ba5a0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
